,description.sold_price,description.lot_sqft,description.sqft,description.beds,basement,big_lot,big_yard,carport,central_air,central_heat,city_view,community_outdoor_space,community_security_features,community_swimming_pool,corner_lot,dining_room,dishwasher,energy_efficient,ensuite,family_room,farm,fenced_yard,fireplace,floor_plan,forced_air,front_porch,garage_1_or_more,garage_2_or_more,garage_3_or_more,groundscare,hardwood_floors,high_ceiling,hill_or_mountain_view,laundry_room,modern_kitchen,new_roof,open_floor_plan,park,ranch,recreation_facilities,rental_property,shopping,single_story,trails,two_or_more_stories,updated_kitchen,view,views,washer_dryer,city_mean,city_median,age,description.type_apartment,description.type_condo,description.type_condo_townhome_rowhome_coop,description.type_condos,description.type_duplex_triplex,description.type_land,description.type_mobile,description.type_multi_family,description.type_other,description.type_single_family,description.type_townhomes
5957,86000.0,54450.0,1352.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,39134.2592592593,27225.0,69,0,0,0,0,0,0,0,0,0,1,0
5958,115500.0,12632.0,2218.0,3.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,39134.2592592593,27225.0,60,0,0,0,0,0,0,0,0,0,1,0
5974,99000.0,4792.0,1214.0,3.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,39134.2592592593,27225.0,114,0,0,0,0,0,0,0,0,0,1,0
5978,115500.0,52272.0,3858.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39134.2592592593,27225.0,74,0,0,0,0,0,0,0,0,0,1,0
6021,185000.0,7405.0,1650.0,3.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,435679.452380952,410500.0,46,0,0,0,0,0,0,1,0,0,0,0
6022,760000.0,13939.0,3572.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,435679.452380952,410500.0,48,0,0,0,0,0,0,0,1,0,0,0
6023,359900.0,4791.0,1719.0,3.0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,435679.452380952,410500.0,84,0,0,0,0,0,0,0,0,0,1,0
6024,494000.0,19602.0,1935.0,4.0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,435679.452380952,410500.0,114,0,0,0,0,0,0,0,0,0,1,0
6025,645000.0,6970.0,2334.0,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435679.452380952,410500.0,5,0,0,0,0,0,0,0,0,0,1,0
6026,422500.0,7841.0,2160.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435679.452380952,410500.0,45,0,0,0,0,0,0,0,1,0,0,0
6027,420000.0,8712.0,1255.0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,435679.452380952,410500.0,45,0,0,0,0,0,0,0,0,0,1,0
6028,495000.0,6098.0,1884.0,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435679.452380952,410500.0,8,0,0,0,0,0,0,0,0,0,1,0
6029,370000.0,6534.0,1040.0,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,435679.452380952,410500.0,47,0,0,0,0,0,0,0,0,0,1,0
6030,333900.0,6534.0,1289.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,435679.452380952,410500.0,44,0,0,0,0,0,0,0,0,0,1,0
6032,515000.0,10019.0,2197.0,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,435679.452380952,410500.0,27,0,0,0,0,0,0,0,0,0,1,0
6033,347000.0,4791.0,1276.0,3.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,435679.452380952,410500.0,20,0,0,0,0,0,0,0,0,0,1,0
6034,449000.0,5227.0,1992.0,4.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,435679.452380952,410500.0,22,0,0,0,0,0,0,0,0,0,1,0
6035,335000.0,3049.0,2198.0,3.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435679.452380952,410500.0,99,0,0,0,0,0,0,0,0,0,1,0
6036,429000.0,14375.0,1793.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,435679.452380952,410500.0,72,0,0,0,0,0,0,0,0,0,1,0
6037,366000.0,4792.0,1208.0,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,435679.452380952,410500.0,23,0,0,0,0,0,0,0,0,0,1,0
6038,330000.0,2614.0,1792.0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435679.452380952,410500.0,76,0,0,0,0,0,0,0,0,0,1,0
6039,312000.0,3920.0,901.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,435679.452380952,410500.0,73,0,0,0,0,0,0,0,0,0,1,0
6040,430000.0,6098.0,2296.0,3.0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,435679.452380952,410500.0,45,0,0,0,0,0,0,0,0,0,1,0
6042,575000.0,8276.0,2160.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,435679.452380952,410500.0,55,0,0,0,0,0,0,0,0,0,1,0
6043,498500.0,17424.0,2256.0,3.0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,435679.452380952,410500.0,43,0,0,0,0,0,0,0,0,0,1,0
6044,465000.0,69696.0,2376.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,435679.452380952,410500.0,60,0,0,0,0,0,0,0,0,0,1,0
6045,350500.0,4791.0,1634.0,2.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,435679.452380952,410500.0,101,0,0,0,0,0,0,0,0,0,1,0
6048,375000.0,9148.0,1464.0,3.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,435679.452380952,410500.0,66,0,0,0,0,0,0,0,0,0,1,0
6049,410500.0,10019.0,1311.0,3.0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,435679.452380952,410500.0,33,0,0,0,0,0,0,0,0,0,1,0
6051,490000.0,13068.0,1999.0,3.0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,435679.452380952,410500.0,44,0,0,0,0,0,0,0,0,0,1,0
6052,487000.0,5227.0,2300.0,3.0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,435679.452380952,410500.0,17,0,0,0,0,0,0,0,0,0,1,0
6053,395000.0,6970.0,1360.0,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435679.452380952,410500.0,68,0,0,0,0,0,0,0,0,0,1,0
6054,374000.0,6098.0,1424.0,3.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,435679.452380952,410500.0,94,0,0,0,0,0,0,0,0,0,1,0
6056,425000.0,11761.0,2055.0,4.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,435679.452380952,410500.0,63,0,0,0,0,0,0,0,0,0,1,0
6057,369900.0,7405.0,1352.0,3.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,435679.452380952,410500.0,47,0,0,0,0,0,0,0,0,0,1,0
6058,529900.0,13068.0,1891.0,3.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435679.452380952,410500.0,83,0,0,0,0,0,0,0,0,0,1,0
6059,214400.0,9148.0,1120.0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435679.452380952,410500.0,76,0,0,0,0,0,0,0,0,0,1,0
6060,400000.0,4791.0,1204.0,3.0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,435679.452380952,410500.0,10,0,0,0,0,0,0,0,0,0,1,0
6061,380000.0,15682.0,1218.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,435679.452380952,410500.0,78,0,0,0,0,0,0,0,0,0,1,0
6062,382000.0,6970.0,1198.0,3.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,435679.452380952,410500.0,47,0,0,0,0,0,0,0,0,0,1,0
6063,235000.0,8276.0,1374.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,319073.80952381,300000.0,42,0,0,0,0,0,0,0,0,0,1,0
6066,225000.0,5663.0,1167.0,3.0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,319073.80952381,300000.0,107,0,0,0,0,0,0,0,0,0,1,0
6067,345000.0,6098.0,3238.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,319073.80952381,300000.0,124,0,0,0,0,0,0,0,1,0,0,0
6068,259900.0,9583.0,1684.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,319073.80952381,300000.0,101,0,0,0,0,0,0,0,0,0,1,0
6070,350000.0,7405.0,3006.0,6.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,319073.80952381,300000.0,67,0,0,0,0,0,0,0,1,0,0,0
6071,282000.0,6098.0,2654.0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,319073.80952381,300000.0,97,0,0,0,0,0,0,0,1,0,0,0
6072,542500.0,8712.0,5553.0,12.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,319073.80952381,300000.0,124,0,0,0,0,0,0,0,1,0,0,0
6073,450000.0,7405.0,3834.0,7.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,319073.80952381,300000.0,95,0,0,0,0,0,0,0,1,0,0,0
6074,215000.0,8712.0,1540.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319073.80952381,300000.0,74,0,0,0,0,0,0,0,0,0,1,0
6075,362500.0,7405.0,4592.0,8.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,319073.80952381,300000.0,114,0,0,0,0,0,0,0,1,0,0,0
6077,425000.0,8276.0,3642.0,5.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,319073.80952381,300000.0,99,0,0,0,0,0,0,0,0,0,1,0
6078,265000.0,8712.0,1810.0,3.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,319073.80952381,300000.0,73,0,0,0,0,0,0,0,0,0,1,0
6079,305000.0,12197.0,1984.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,319073.80952381,300000.0,74,0,0,0,0,0,0,0,0,0,1,0
6083,350000.0,7841.0,2772.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,319073.80952381,300000.0,55,0,0,0,0,0,0,0,1,0,0,0
6084,440000.0,6534.0,5304.0,9.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,319073.80952381,300000.0,109,0,0,0,0,0,0,0,1,0,0,0
6086,230000.0,7841.0,1728.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,319073.80952381,300000.0,102,0,0,0,0,0,0,0,1,0,0,0
6087,350000.0,6098.0,3804.0,9.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,319073.80952381,300000.0,103,0,0,0,0,0,0,0,1,0,0,0
6088,280000.0,5663.0,1680.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,319073.80952381,300000.0,94,0,0,0,0,0,0,0,1,0,0,0
6089,370000.0,6970.0,2970.0,6.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,319073.80952381,300000.0,102,0,0,0,0,0,0,0,1,0,0,0
6091,300000.0,2178.0,2736.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,319073.80952381,300000.0,129,0,0,0,0,0,0,0,1,0,0,0
6092,360000.0,10019.0,2074.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,319073.80952381,300000.0,124,0,0,0,0,0,0,0,1,0,0,0
6093,610000.0,6534.0,5100.0,12.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319073.80952381,300000.0,114,0,0,0,0,0,0,0,1,0,0,0
6095,325000.0,4356.0,4496.0,9.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,319073.80952381,300000.0,104,0,0,0,0,0,0,0,1,0,0,0
6096,300000.0,10890.0,1894.0,3.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,319073.80952381,300000.0,101,0,0,0,0,0,0,0,0,0,1,0
6098,380000.0,8712.0,2498.0,7.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319073.80952381,300000.0,111,0,0,0,0,0,0,0,1,0,0,0
6099,261250.0,4792.0,1042.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,319073.80952381,300000.0,81,0,0,0,0,0,0,0,0,0,1,0
6100,635000.0,7405.0,8010.0,10.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,319073.80952381,300000.0,105,0,0,0,0,0,0,0,1,0,0,0
6102,303000.0,6098.0,2315.0,6.0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,319073.80952381,300000.0,129,0,0,0,0,0,0,0,1,0,0,0
6103,307000.0,5227.0,6930.0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,319073.80952381,300000.0,101,0,0,0,0,0,0,0,1,0,0,0
6104,285000.0,6098.0,3696.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,319073.80952381,300000.0,98,0,0,0,0,0,0,0,1,0,0,0
6108,115000.0,5998.0,1200.0,3.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,415662.878787879,292000.0,66,0,0,0,0,0,0,0,0,0,1,0
6110,107000.0,5240.0,1548.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,415662.878787879,292000.0,104,0,0,0,0,0,0,0,0,0,1,0
6111,255000.0,4792.0,1475.0,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,415662.878787879,292000.0,32,0,0,0,0,0,0,0,0,0,1,0
6112,200000.0,6098.0,1344.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,415662.878787879,292000.0,20,0,0,0,0,0,0,0,0,0,1,0
6114,380000.0,9089.0,1949.0,4.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,289666.666666667,289000.0,39,0,0,0,0,0,0,0,0,0,1,0
6116,207000.0,7200.0,1609.0,3.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,415662.878787879,292000.0,64,0,0,0,0,0,0,0,0,0,1,0
6118,292000.0,7865.0,2004.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,415662.878787879,292000.0,52,0,0,0,0,0,0,0,0,0,1,0
6119,145000.0,6098.0,794.0,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,415662.878787879,292000.0,104,0,0,0,0,0,0,0,0,0,1,0
6122,190000.0,14700.0,1040.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,190000.0,190000.0,50,0,0,0,0,0,0,0,0,0,1,0
6124,190000.0,871.0,1296.0,3.0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,415662.878787879,292000.0,52,0,0,0,1,0,0,0,0,0,0,0
6125,280000.0,5663.0,1469.0,3.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,415662.878787879,292000.0,24,0,0,0,0,0,0,0,0,0,1,0
6130,550000.0,11047.0,2561.0,4.0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,415662.878787879,292000.0,39,0,0,0,0,0,0,0,0,0,1,0
6131,266000.0,3280.0,1085.0,3.0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,415662.878787879,292000.0,76,0,0,0,0,0,0,0,0,0,1,0
6132,264900.0,871.0,1581.0,2.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,415662.878787879,292000.0,40,0,0,0,1,0,0,0,0,0,0,0
6146,430000.0,10036.0,2204.0,4.0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,312838.442857143,285000.0,21,0,0,0,0,0,0,0,0,0,1,0
6147,250000.0,7250.0,1134.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,312838.442857143,285000.0,69,0,0,0,0,0,0,0,0,0,1,0
6148,325000.0,52272.0,2080.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,312838.442857143,285000.0,30,0,0,0,0,0,0,0,0,0,1,0
6149,374000.0,10026.0,1744.0,4.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,312838.442857143,285000.0,46,0,0,0,0,0,0,0,0,0,1,0
6150,410000.0,28750.0,1649.0,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,312838.442857143,285000.0,2,0,0,0,0,0,0,0,0,0,1,0
6151,320000.0,20038.0,2361.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,312838.442857143,285000.0,51,0,0,0,0,0,0,0,0,0,1,0
6152,275000.0,4678.0,1734.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,312838.442857143,285000.0,19,0,0,0,0,0,0,0,0,0,0,1
